Latitude,Longitude,SNR Percentage
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1750862682
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.17150477
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1787264237
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1750862682
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1750862682
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.17150477
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.17150477
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.17150477
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1787264237
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1679816149
30.2143372,-97.8860313,0.1861838279
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1140523813
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1611089496
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1218528508
30.2143372,-97.8860313,0.1166029692
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1645164629
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1544652651
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.119202922
30.2143372,-97.8860313,0.1388349935
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1245533582
30.2143372,-97.8860313,0.1512282525
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.1301084744
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.135872897
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1329642402
30.2143372,-97.8860313,0.1449216315
30.2143372,-97.8860313,0.157758687
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1273050381
30.2143372,-97.8860313,0.148047198
30.2143372,-97.8860313,0.1418510649
30.2143372,-97.8860313,0.1449216315
30.21439,-97.8859601,0.1418510649
30.2144558,-97.885793,0.135872897
30.2144558,-97.885793,0.1329642402
30.2143813,-97.8859556,0.1388349935
30.2143813,-97.8859556,0.1329642402
30.2143813,-97.8859556,0.135872897
30.214396,-97.8859039,0.1449216315
30.214396,-97.8859039,0.1418510649
30.214396,-97.8859039,0.1418510649
30.214396,-97.8859039,0.17150477
30.214435,-97.8860267,0.1273050381
30.214435,-97.8860267,0.1273050381
30.214435,-97.8860267,0.1301084744
30.214435,-97.8860267,0.1645164629
30.214435,-97.8860267,0.1301084744
30.2143737,-97.8859267,0.148047198
30.2144083,-97.8859793,0.1418510649
30.2144083,-97.8859793,0.1418510649
30.2144083,-97.8859793,0.1418510649
30.2144083,-97.8859793,0.135872897
30.2144307,-97.8860259,0.1388349935
30.2144307,-97.8860259,0.1449216315
30.2144307,-97.8860259,0.1449216315
30.2144254,-97.8861167,0.1611089496
30.2144254,-97.8861167,0.1329642402
30.2144254,-97.8861167,0.1273050381
30.2144349,-97.8860446,0.1388349935
30.2144558,-97.8860481,0.1301084744
30.2144639,-97.8860463,0.135872897
30.2144639,-97.8860463,0.1329642402
30.2145851,-97.8859578,0.1115505402
30.2144896,-97.8860055,0.1273050381
30.2144896,-97.8860055,0.119202922
30.2144896,-97.8860055,0.1245533582
30.2144896,-97.8860055,0.148047198
30.2144659,-97.8860893,0.119202922
30.2144659,-97.8860893,0.1245533582
30.2144523,-97.8860397,0.1329642402
30.2144523,-97.8860397,0.1512282525
30.2144523,-97.8860397,0.148047198
30.2144523,-97.8860397,0.1273050381
30.2144523,-97.8860397,0.1388349935
30.2144352,-97.8860241,0.1301084744
30.2144352,-97.8860241,0.1301084744
30.2144352,-97.8860241,0.1218528508
30.2144352,-97.8860241,0.1218528508
30.2144352,-97.8860241,0.1218528508
30.2144352,-97.8860241,0.119202922
30.2145135,-97.8860784,0.1301084744
30.2145135,-97.8860784,0.1245533582
30.2145135,-97.8860784,0.1245533582
30.2145135,-97.8860784,0.1329642402
30.2145135,-97.8860784,0.1166029692
30.2145135,-97.8860784,0.1245533582
30.2145135,-97.8860784,0.1245533582
30.2145135,-97.8860784,0.1218528508
30.2145135,-97.8860784,0.1329642402
30.2145135,-97.8860784,0.119202922
30.2145135,-97.8860784,0.119202922
30.2145135,-97.8860784,0.1301084744
30.2145135,-97.8860784,0.1218528508
30.2145135,-97.8860784,0.1388349935
30.2145135,-97.8860784,0.1388349935
30.2145135,-97.8860784,0.1449216315
30.2145135,-97.8860784,0.1218528508
30.2145135,-97.8860784,0.1273050381
30.2145135,-97.8860784,0.1301084744
30.2145135,-97.8860784,0.135872897
30.2145135,-97.8860784,0.135872897
30.2145135,-97.8860784,0.1301084744
30.2145135,-97.8860784,0.1301084744
30.2145135,-97.8860784,0.1388349935
30.2144626,-97.8860723,0.135872897
30.2144626,-97.8860723,0.1115505402
30.2144626,-97.8860723,0.1245533582
30.2144191,-97.8860352,0.1218528508
30.2144191,-97.8860352,0.1329642402
30.2144191,-97.8860352,0.1245533582
30.2144191,-97.8860352,0.1329642402
30.2144537,-97.886058,0.1218528508
30.2144537,-97.886058,0.1301084744
30.2144144,-97.8860195,0.135872897
30.2144144,-97.8860195,0.1245533582
30.2144144,-97.8860195,0.135872897
30.2144256,-97.886034,0.1245533582
30.2144256,-97.886034,0.1140523813
30.2144256,-97.886034,0.119202922
30.2144256,-97.886034,0.1273050381
30.2144256,-97.886034,0.1245533582
30.2144256,-97.886034,0.1273050381
30.2144256,-97.886034,0.119202922
30.2144256,-97.886034,0.1273050381
30.2144256,-97.886034,0.1218528508
30.2144765,-97.8860788,0.1245533582
30.2144244,-97.8860738,0.1140523813
30.2144244,-97.8860738,0.1273050381
30.2144244,-97.8860738,0.1449216315
30.2144244,-97.8860738,0.135872897
30.214451,-97.8860623,0.1301084744
30.214451,-97.8860623,0.1273050381
30.2144669,-97.8859567,0.1218528508
30.2144669,-97.8859566,0.1218528508
30.2144086,-97.8860219,0.1245533582
30.2144086,-97.8860219,0.1245533582
30.2144086,-97.8860219,0.1245533582
30.2144086,-97.8860219,0.1512282525
30.2144086,-97.8860219,0.1166029692
30.2144086,-97.8860219,0.1218528508
30.2144086,-97.8860219,0.1388349935
30.2144086,-97.8860219,0.1166029692
30.2144086,-97.8860219,0.148047198
30.2144086,-97.8860219,0.1388349935
30.2144316,-97.8860682,0.1140523813
30.2144767,-97.8860896,0.135872897
30.2144693,-97.8860711,0.1273050381
30.2144693,-97.8860711,0.1140523813
30.2144693,-97.8860711,0.1140523813
30.2144676,-97.886073,0.1218528508
30.2144676,-97.886073,0.1218528508
30.2144676,-97.886073,0.1273050381
30.2144529,-97.8860675,0.1329642402
30.2144529,-97.8860675,0.1218528508
30.2144408,-97.8860927,0.1245533582
30.2144412,-97.8860371,0.1218528508
30.2144412,-97.886037,0.1218528508
30.2144783,-97.8860712,0.1301084744
30.2144784,-97.8860713,0.1273050381
30.2144784,-97.8860713,0.1218528508
30.2144784,-97.8860713,0.1218528508
30.2144784,-97.8860713,0.1166029692
30.2144784,-97.8860713,0.1245533582
30.2144784,-97.8860713,0.1218528508
30.2144784,-97.8860713,0.1245533582
30.2144784,-97.8860713,0.135872897
30.2144784,-97.8860713,0.1273050381
30.2144784,-97.8860713,0.1273050381
30.2144784,-97.8860713,0.1301084744
30.2144513,-97.8860478,0.1166029692
30.2144521,-97.8860504,0.1273050381
30.2144519,-97.8860505,0.1218528508
30.2144519,-97.8860505,0.1218528508
30.2144519,-97.8860505,0.1245533582
30.2144589,-97.8860495,0.1166029692
30.2144589,-97.8860495,0.1140523813
30.2144589,-97.8860495,0.1218528508
30.2143973,-97.8860575,0.1245533582
30.2144413,-97.8860462,0.1245533582
30.2144413,-97.8860462,0.1115505402
30.2145133,-97.8861125,0.1218528508
30.2144858,-97.8860507,0.1166029692
30.2144858,-97.8860507,0.1140523813
30.2144858,-97.8860507,0.1218528508
30.2145072,-97.8860449,0.1218528508
30.2145076,-97.8860449,0.119202922
30.2144875,-97.8860384,0.119202922
30.2144874,-97.8860384,0.1245533582
30.2144874,-97.8860384,0.1140523813
30.2144873,-97.8860384,0.119202922
30.2144873,-97.8860384,0.1245533582
30.2144873,-97.8860384,0.119202922
30.2144872,-97.8860384,0.1329642402
30.2144871,-97.8860384,0.1166029692
30.2144871,-97.8860384,0.1245533582
30.2144872,-97.8860384,0.1245533582
30.214487,-97.8860384,0.1166029692
30.2144871,-97.8860384,0.1218528508
30.214487,-97.8860384,0.1166029692
30.2144871,-97.8860384,0.1273050381
30.2144872,-97.8860384,0.1273050381
30.2144872,-97.8860384,0.1218528508
30.2144871,-97.8860384,0.1245533582
30.2144801,-97.8860715,0.1218528508
30.21448,-97.8860717,0.1245533582
30.2144801,-97.8860717,0.1245533582
30.2144359,-97.8860937,0.1245533582
30.2145117,-97.8860805,0.1166029692
30.2145506,-97.8860142,0.1166029692
30.214517,-97.8860715,0.1245533582
30.2145166,-97.8860722,0.1140523813
30.2145167,-97.8860723,0.1218528508
30.2145167,-97.8860723,0.1245533582
30.2145169,-97.8860723,0.1218528508
30.2145167,-97.8860723,0.1245533582
30.2144991,-97.8860552,0.1140523813
30.2144617,-97.8861399,0.1245533582
30.2145046,-97.886088,0.1218528508
30.2145046,-97.886088,0.1329642402
30.2145046,-97.886088,0.1273050381
30.2145046,-97.8860878,0.1301084744
30.2145046,-97.8860878,0.1329642402
30.2145046,-97.8860878,0.119202922
30.2145046,-97.8860878,0.1273050381
30.2144954,-97.8860844,0.1273050381
30.2144953,-97.8860844,0.1245533582
30.214472,-97.8860788,0.1218528508
30.2144606,-97.8860856,0.1218528508
30.2144607,-97.8860856,0.119202922
30.2144606,-97.8860856,0.1245533582
30.2144607,-97.8860856,0.1273050381
30.2144605,-97.8860854,0.119202922
30.2144727,-97.8860845,0.1273050381
30.2144727,-97.8860845,0.1329642402
30.2144727,-97.8860845,0.1273050381
30.2144727,-97.8860846,0.1218528508
30.2144727,-97.8860846,0.1245533582
30.2144728,-97.8860844,0.1218528508
30.2144729,-97.8860842,0.1273050381
30.2144727,-97.8860846,0.1273050381
30.2144729,-97.8860846,0.1273050381
30.2144728,-97.8860845,0.1245533582
30.2144728,-97.8860846,0.1273050381
30.2144728,-97.8860846,0.1245533582
30.2144728,-97.8860846,0.1166029692
30.2144728,-97.8860846,0.1090968212
30.2144789,-97.8860286,0.119202922
30.2144789,-97.8860286,0.1115505402
30.2144789,-97.8860286,0.1115505402
30.2144789,-97.8860286,0.1301084744
30.214479,-97.8860287,0.119202922
30.214479,-97.8860286,0.1273050381
30.214479,-97.8860286,0.1273050381
30.2145123,-97.8859984,0.135872897
30.2145123,-97.8859985,0.1218528508
30.2145123,-97.8859985,0.1166029692
30.2144795,-97.8860976,0.148047198
30.2144795,-97.8860976,0.1544652651
30.2144779,-97.8861161,0.1166029692
30.2144779,-97.8861162,0.1329642402
30.214478,-97.8861161,0.1301084744
30.2144779,-97.886116,0.1166029692
30.2144779,-97.8861162,0.135872897
30.2144778,-97.8861162,0.1329642402
30.2144779,-97.886116,0.1301084744
30.2144778,-97.886116,0.1245533582
30.2144779,-97.8861162,0.1245533582
30.2144779,-97.8861162,0.1273050381
30.2144777,-97.8861162,0.1166029692
30.2144777,-97.8861161,0.1218528508
30.2144777,-97.8861161,0.1115505402
30.214478,-97.8861163,0.1301084744
30.214478,-97.8861163,0.119202922
30.2144679,-97.8860756,0.1245533582
30.2144679,-97.8860756,0.1166029692
30.2144679,-97.8860756,0.1218528508
30.2144679,-97.8860756,0.1273050381
30.2144679,-97.8860756,0.1090968212
30.2144742,-97.8861052,0.1245533582
30.2144555,-97.8860427,0.1329642402
30.2144642,-97.8860956,0.135872897
30.2144618,-97.8861168,0.1329642402
30.2144408,-97.8861347,0.1273050381
30.2144408,-97.8861347,0.1329642402
30.2144405,-97.8861346,0.119202922
30.2144405,-97.8861346,0.1329642402
30.2144406,-97.8861346,0.1218528508
30.2144406,-97.8861346,0.1273050381
30.2144406,-97.8861347,0.1273050381
30.2144776,-97.8860554,0.1140523813
30.2144716,-97.8860449,0.1218528508
30.2144687,-97.8860482,0.1273050381
30.2144663,-97.8860588,0.1329642402
30.2144624,-97.8860763,0.1115505402
30.2144763,-97.8860887,0.1273050381
30.214462,-97.8860961,0.1115505402
30.2144561,-97.8860671,0.1140523813
30.2144561,-97.8860671,0.1218528508
30.2144878,-97.8860929,0.1329642402
30.2144593,-97.8860988,0.1218528508
30.2144858,-97.8861749,0.1115505402
30.2144452,-97.8860976,0.1166029692
30.2144452,-97.8860976,0.1218528508
30.2144473,-97.8861213,0.119202922
30.2144592,-97.8861433,0.1166029692
30.2144592,-97.8861436,0.1329642402
30.2144592,-97.8861434,0.1301084744
30.2144743,-97.8860693,0.119202922
30.2144086,-97.8860867,0.1301084744
30.2144191,-97.8861087,0.1166029692
30.2144502,-97.8861098,0.1273050381
30.2144419,-97.8860704,0.1301084744
30.214442,-97.8860701,0.1329642402
30.2144726,-97.8860171,0.1245533582
30.2144726,-97.8860171,0.1273050381
30.2144726,-97.8860171,0.1245533582
30.2144701,-97.8860567,0.1218528508
30.2144701,-97.8860566,0.1273050381
30.2144698,-97.8860566,0.1544652651
30.2144699,-97.8860565,0.1388349935
30.2144699,-97.8860565,0.1301084744
30.21447,-97.8860566,0.1218528508
30.2144247,-97.8860639,0.1329642402
30.2144756,-97.8860502,0.1245533582
30.2144547,-97.8860509,0.1512282525
30.2144547,-97.8860509,0.135872897
30.2144547,-97.8860509,0.1273050381
30.2144547,-97.8860509,0.1218528508
30.2144547,-97.8860509,0.135872897
30.2144547,-97.8860509,0.1273050381
30.2145184,-97.8860298,0.119202922
30.2144639,-97.8860826,0.1301084744
30.2144639,-97.8860826,0.1218528508
30.2144639,-97.8860826,0.135872897
30.2144812,-97.8860526,0.1301084744
30.2144812,-97.8860526,0.135872897
30.2144812,-97.8860526,0.1273050381
30.2144746,-97.8861266,0.1245533582
30.2144746,-97.8861266,0.1301084744
30.2144746,-97.8861266,0.1166029692
30.2144746,-97.8861266,0.1218528508
30.2144746,-97.8861266,0.1218528508
30.2144746,-97.8861266,0.1166029692
30.2144746,-97.8861266,0.1218528508
30.2144746,-97.8861266,0.1418510649
30.2144659,-97.8860035,0.1273050381
30.2144659,-97.8860035,0.1090968212
30.2143592,-97.8859072,0.1166029692
30.2143592,-97.8859072,0.119202922
30.2144194,-97.8860611,0.1273050381
30.2144194,-97.8860611,0.1245533582
30.2144194,-97.8860611,0.135872897
30.214379,-97.8860373,0.1301084744
30.214379,-97.8860373,0.1418510649
30.214379,-97.8860373,0.1329642402
30.214379,-97.8860373,0.1245533582
30.214379,-97.8860373,0.1245533582
30.214379,-97.8860373,0.1301084744
30.214379,-97.8860373,0.1245533582
30.214379,-97.8860373,0.1245533582
30.214379,-97.8860373,0.135872897
30.2144145,-97.8860548,0.1166029692
30.2144145,-97.8860548,0.1218528508
30.2144145,-97.8860548,0.1245533582
30.2144145,-97.8860548,0.1166029692
30.2144145,-97.8860548,0.119202922
30.2144145,-97.8860548,0.1218528508
30.2144145,-97.8860548,0.1140523813
30.2144145,-97.8860548,0.1245533582
30.2144145,-97.8860548,0.1166029692
30.2144145,-97.8860548,0.1166029692
30.2144145,-97.8860548,0.1218528508
30.2144145,-97.8860548,0.1329642402
30.2144145,-97.8860548,0.1218528508
30.2144145,-97.8860548,0.1329642402
30.2144145,-97.8860548,0.1388349935
30.2144543,-97.8860172,0.278884822
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.135872897
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.157758687
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.157758687
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.1245533582
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.1166029692
30.2143387,-97.8860552,0.1140523813
30.2143387,-97.8860552,0.1218528508
30.2143387,-97.8860552,0.1218528508
30.2143387,-97.8860552,0.1861838279
30.2143387,-97.8860552,0.214165017
30.2143387,-97.8860552,0.4073334
30.2143387,-97.8860552,0.4073334
30.2143387,-97.8860552,0.3486451353
30.2143387,-97.8860552,0.190001566
30.2143387,-97.8860552,0.1750862682
30.2143387,-97.8860552,0.1938789378
30.2143387,-97.8860552,0.1938789378
30.2143387,-97.8860552,0.1938789378
30.2143387,-97.8860552,0.2270577406
30.2143387,-97.8860552,0.2184025361
